"","FIPS_county","Year","State","County.name","FIPS","County.code","county_ansi","Yield.bu.acre"
"388213","17055",2011,"ILLINOIS","FRANKLIN","17","055","055",37000
"388214","17059",2011,"ILLINOIS","GALLATIN","17","059","059",64200
"388215","17065",2011,"ILLINOIS","HAMILTON","17","065","065",59800
"388216","17081",2011,"ILLINOIS","JEFFERSON","17","081","081",49900
"388217","17127",2011,"ILLINOIS","MASSAC","17","127","127",23400
"388218","17165",2011,"ILLINOIS","SALINE","17","165","165",44900
"388219","17185",2011,"ILLINOIS","WABASH","17","185","185",46800
"388220","17191",2011,"ILLINOIS","WAYNE","17","191","191",103600
"388221","17193",2011,"ILLINOIS","WHITE","17","193","193",87600
"388222","17998",2011,"ILLINOIS","OTHER (COMBINED) COUNTIES","17","998","",9000
"390206","17011",2011,"ILLINOIS","BUREAU","17","011","011",177.3
"390207","17015",2011,"ILLINOIS","CARROLL","17","015","015",183.3
"390208","17073",2011,"ILLINOIS","HENRY","17","073","073",174.4
"390209","17085",2011,"ILLINOIS","JO DAVIESS","17","085","085",171.9
"390210","17103",2011,"ILLINOIS","LEE","17","103","103",170.9
"390211","17131",2011,"ILLINOIS","MERCER","17","131","131",161.9
"390212","17141",2011,"ILLINOIS","OGLE","17","141","141",179.5
"390213","17155",2011,"ILLINOIS","PUTNAM","17","155","155",175.6
